	Unnamed: 0	shoeName	amazonFeatureBullets	amazonReviews	link
754	4	Saucony Xodus ISO 2	['100% Synthetic', 'Imported', 'Rubber sole', 'Shaft measures approximately low-top from arch', 'Trail-specific ISOFIT System with added protection that sits closer to the fit.', 'Added hot-melt vamp layer for reinforced protection', 'External support frame for added protection and a lockdown heel fit.', '3mm EVERUN top sole construction for continuous cushioning throughout the run']	"The Xodus is about the best shoe I have found for hiking in the Arizona desert. Most shoes, especially the Saucony Peregrine get ripped to shreds but the Xodus can take the best beating of any shoe I have used. Took me about 10 hikes to really break them in but they are super sturdy and stiff. I am on my second pair! while very comfortable, it's no way near the XODUS 6.
stuffed in the toe box
leg slides forward and out over the bottom sole
colors are nice Excellent shoes. I ordered a half size larger than my normal size as recommended by the research I did online before purchasing and the fit is perfect. I've put around 10 trail miles a week on these since I bought them and they have been great. They are very comfortable, light weight, have great traction, and have been durable. Would have loved to have kept them, even after going a half size up. Great ferling shoe with tons of cushioning and looked beautiful. Fit fairly narrow. He plays senior competitive softball and these keep him on his feet Excellent shoe thus far. Seems to bridge trail and urban running well. But love the shoes anyways!"	https://www.amazon.com/Saucony-Mens-Xodus-Iso-Running-Shoes/dp/B01MT1PL0N?SubscriptionId=AKIAING73PPL74JOUHRA&tag=runrepcom-rn-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01N7M902S&psc=1
755	5	La Sportiva Lycan	['Rubber sole', 'Breathable mesh with microfiber reinforcements coated with abrasion-resistant material for protection', 'Injection molded EVA midsole with external structure for shock absorption', 'Rock guard outsole with Impact Brake System is ideal for use on hard, rocky terrain', 'Wider volume in forefoot area for maximum comfort']		https://www.amazon.com/Sportiva-Mens-Lycan-Running-Shoe/dp/B071G5CGQD?SubscriptionId=AKIAING73PPL74JOUHRA&tag=runrepcom-rn-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B078KQ1L5L&psc=1
756	6	Puma Ignite Limitless Weave	['100% Textile', 'Imported', 'Rubber sole', 'Shaft measures approximately mid-top from arch', 'Ignite Limitless', 'Run-Train Performance Sneaker']	These shoes are definitely different but in a good way. It would look great with joggers or jeans. They are pretty comfortable as well with a soft sole. Overall the shoes are very stylish and will definitely have people looking at your feet. Bought them to replace my Nike Roshes, these are obviously more of a high top version. They look great and are comfortable. Super clean. Although they look somewhat nice, it's a very strange shoe. The length is good, the toebox is really narrow though and the shoe feels congested and hot inside, the materials are not super-breathable - I can't imagine wearing these for more than an hour. I use these shoes for work they are comfortable. Very happy with these sneakers. Fits good, looks good. Fits perfect. I am in love with these kicks. Look good and feel good I really love the color, they are great and confortable	https://www.amazon.com/PUMA-Ignite-Limitless-Weave-Sneaker/dp/B071X4GJNT?SubscriptionId=AKIAING73PPL74JOUHRA&tag=runrepcom-rn-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B072MZMC1S&psc=1
757	7	Puma Carson 2 X	['100% Textile and Synthetic', 'Imported', 'Synthetic sole', 'Shaft measures approximately low-top from arch', 'Run-Train Performance Sneaker', 'Carson Runner']	I stand a lot for work but dont need heavy-duty work boots or thick soled shoes like a waiter, so these fit my needs perfectly. I had Vans ISOs that I loved, these are softer and breath easily but run a little small and I dont think theyre quite as stylish, but the price is right. These are great for the price. They are comfortable, light, and the material is very breathable. My son says they fit well and feel comfortable. I love these shoes because they are lightweight but have the support I need. They slip on and are very comfortable. These fit so well. Very good Very confortable shoes	https://www.amazon.com/PUMA-PUMA-190947-Mens-Carson-Sneaker/dp/B071K591NN?SubscriptionId=AKIAING73PPL74JOUHRA&tag=runrepcom-rn-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B079KG3PFS&psc=1
758	8	Asics Gel Flux 3	['100% Synthetic', 'Imported', 'Rubber sole', 'Rearfoot and Forefoot GEL Cushioning Systems: Attenuates shock during impact and toe-off phases, and allows movement on multiple planes as the foot transitions through the gait cycle.', 'SpEVA Midsole: Material Improves bounce-back characteristics and decreases midsole breakdown.', 'Guidance Line:  Vertical flex groove decouples the tooling along the line of progression for enhanced gait efficiency.', 'Guidance Trusstic: This Trusstic System:  integrates Guidance Line construction for enhanced gait efficiency while providing midfoot structural integrity.', 'DuraSponge:  Outsole A blown AHAR rubber compound for enhanced cushioning and durability in the forefoot.']	"The fit in the toe for a 12 D was way too tight. I wore them for a very short run and short walk (less than 5 mi total) and ended up with a huge blister on my toe. I always wear a 11.5 or 12 D (never had to buy wide shoes before), so I was surprised. However, the cushioning in the bed of the shoe was very comfortable. He loves them. He also chose these to run in when he did the Spartan Super race and said he's glad he did. He said they were really comfortable and supportive and he had no pain afterwards. We did have to go up a half size for his comfort, but that might just be personal preference. Highly recommend these. I bought them to replace Gel Cumulus 17's because they were also supposed to be good for neutral/ suppinators. If someone wants the feeling of padding below your feet then stay away from these. It works perfectly. My family has little wide feet, so ASICS works better than NIKE. Not at all pleased with this shoe as I have been with other Asics products (Gel GT2000 2, Gel Kayano) This one feels narrow in the toe box, and I had the balls of both feet throbbing after wearing them a short while. I never had to do that with the other Asics shoes, but they aso don't seem to be the ""top-shelf"" of Asics' stable"	https://www.amazon.com/Asics-Mens-Gel-flux-Running-Shoe/dp/B017N5RNTA?SubscriptionId=AKIAING73PPL74JOUHRA&tag=runrepcom-rn-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00ZAR9928&psc=1
759	9	Nike Air Zoom Elite 7	['Synthetic', 'Lightweight mono mesh with internal seamless inner sleeve: Provides a minimal fit', 'Dynamic Flywire technology: Locks the midfoot down for added support', 'Nike Zoom unit in the forefoot and lightweight compound Phylon: Offer a cushioned yet minimal ride', 'Blown rubber crash rails: Add cushioning and traction']		https://www.amazon.com/dp/B01F61I6P8/ref=asc_df_B01F61I6P81555758000000?tag=runrepcom-20&creative=395261&creativeASIN=B01F61I6P8&linkCode=asn&psc=1
760	10	Inov-8 Terraclaw 250	['100% Textile and synthetic', 'Imported', 'Rubber sole', 'For mild to moderately technical trails', 'The dual-c sticky rubber outsole compound of hard and sticky rubbers grasp even slick rock while the multi-directional lug pattern allows for debris release', 'The 8mm drop and 16mm/8mm stack heights offer more underfoot for longer miles training or even racing', 'A double layered, lightweight toe cap, welded overlay that wraps the forefoot and a diagonally sewn tongue that defends against debris work together to protect the foot']	My favorite trail shoe ever. Light, fits perfectly, attractive and works for me..... I bought these by mistake, so i was so delighted when my daughter said she loves these. Im certain I got a great buy since her shoe size is a 6 since I searched for a pair in my size, but the rate was too high. I wanted to love these. They fit my narrow heel and wide toe box need well. They're great, I used them for an 5k out door challenge, they helped me so much, the terrain was unstable, my foot stood stable, protecting my Anckle so I never got injured.	https://www.amazon.com/Inov-8-Terraclaw%C2%99-250-U-Trail-Runner/dp/B01B26WV8E?SubscriptionId=AKIAING73PPL74JOUHRA&tag=runrepcom-rn-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01BF7QZ5K&psc=1
761	11	Brooks Levitate 2 LE	['Soft and stretchy Fit Knit heel collar wrap', 'Internal bootie maximizes in-shoe comfort', 'Sueded heel tab protects your achilles from irritation', 'Integrated knit eye stay for adjustable fit', 'Flexible, arrow-point pattern on the outsole adds traction without sacrificing energy']		https://www.amazon.com/Brooks-Mens-Levitate-Running-Shoes/dp/B07DDMH92X?SubscriptionId=AKIAING73PPL74JOUHRA&tag=runrepcom-rn-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07MFRY4X2&psc=1
762	12	Hoka One One Mach 2	['Imported', 'Make the miles fly by with the Hoka One One® Mach 2.', 'Predecessor: Mach.', 'Support Type: Neutral.', 'Cushioning: High energizing cushioning.', 'Surface: Road. Differential: 5mm. Knit mesh upper allows air flow. Full lace-up adjustability. Plush tongue and collar padding. Breathable mesh linings. Cushioned textile insole. PROFLY midsole cushioning provides a responsive toe-off and a forgiving landing. Lightweight rubberized foam outsole provides soft ground contact and responsive cushioning. Early stage Meta-Rocker for a smooth ride. Imported. Measurements: Weight: 9 oz Product measurements were taken using size 11.5,']		https://www.amazon.com/HOKA-ONE-Mens-Mach/dp/B07DDM8ZJ5?SubscriptionId=AKIAING73PPL74JOUHRA&tag=runrepcom-rn-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07P7R7NLR&psc=1
763	13	Saucony Kinvara 6	['100% Leather and Nylon', 'Imported', 'Rubber sole', 'Sleek running shoe with lightweight design, bright seamless overlays, and overall ombre effect', '4mm heel-to-toe offset', 'FlexFilm upper', 'Full-length PowerGrid cushioning', '', '']	"I've been running happily in Kinvara's for a few years now. When I first got a pair of Kinvara 5's, I thought the added plushness to the tongue and around the ankle would bother me as I really liked the simplicity of the previous versions. Once I started running in them, that turned out to not be a problem at all and the slightly added room in the toe box solved the only minor gripe had with the 2's, 3's and 4's. Less flexible too, but that might just be because they're brand new. I even tried ordering a 2nd pair in a half size up but while they were a little better, there was a tightness that seemed to be there by design. I'll try again if a 7th edition come out but this as far as I want to experiment with the current version. I was pleasantly surprised. The toe box, the main reason I buy Saucony, was ever so slightly more narrow but not uncomfortably so. And they admit it. My favorite model in that time was the 3. I loved the 3 because it was like a slipper with cushioning - not so much a heel ""cup"" as a heel ""pad"", and no extra material anywhere, but enough protection to last pretty near the full duration of a marathon. This one is like the 5, just a light version of the battleship running shoes that have dominated the market since the 1970s except for the brief flurry of minimalist activity that originally launched the Kinvara. Running shoes always ""run small"", which is to say that anybody who runs knows that your running shoes need to be a good size bigger than regular shoes - so that's the baseline for ""fits as expected"", one size bigger than other shoes. I always bought all my Saucony running shoes in 11.5, and my newest pair of Peregrine 4s fit fabulously as 11.5; but with the Kinvara 5 and 6, I find that the 11.5 causes my big toe to push against the top, and my second toe to push against the front. So I'd recommend going up a half size even from other running shoes. Despite all these gripes I give the shoe 4 stars because it's a very light shoe that costs very little, that I can cycle through six or so pairs a year without breaking my budget, and that can comfortably carry me through the finish line of a marathon either racing or pacing, and can still be used for a 5k or even (in a pinch) a mile race on the track. I just wish running shoe companies didn't continuously screw with the products - release a shoe and leave it alone for five or ten years please. Transitioning from a 10mm heel drop to 4mm heel drop took a couple of runs, but the fit is just perfect. I've heard much fuss about the pro-lock feature, but you can hardly make out its presence while running, and the midfoot fit is snug, so it is doing what it is supposed to do. I would have loved some subdued color options, but it is what it is. I do miss the cushion of the Z-pump, but this is sole is padded enough and it is easier to cover longer distances. Deserves a 4.5 star rating, but giving it a 4 since there is no option. I ran in the Kinvara 5's and they were one of the best shoes I have worn. Saucony ruined a great shoe for me"	https://www.amazon.com/Saucony-Mens-Kinvara-Running-Shoe/dp/B00PJ870QU?SubscriptionId=AKIAING73PPL74JOUHRA&tag=runrepcom-rn-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00RK34LGO&psc=1
764	14	Mizuno Wave Daichi 2	['100% Synthetic', 'Imported', 'Rubber sole', 'Concave Wave technology for stability and protection on any surface', 'Midfoot X-groove for an enhanced and adaptable ride on varying terrain', 'Michelin rubber outsole with twist lug technology for enhanced traction and grip', '3-D Fit Upper with strategically placed straps for a dynamic, supportive fit.', 'Flat, stay tied laces']	Got these for my trip but as usual had to get inserts for arch support. The high arch 11-12 Sof Sole FIT(the one with the ridged heal cup) fit without cutting and made the shoe excelent for my trip where I was walking 10-20k steps a day. Thank you team, love these shoes. My 15th pair of mizuno and never seem to disappoint. Performs well on trail runs as it has good cushioning from rocks and pebbles. Excellent quality and fit. Good product Awesome shoes, fit great. for arched feet, these are the shoes for you good fit as always from Mizuno, and a little heavier duty tread for rockier trails. Great shoe	https://www.amazon.com/Mizuno-Wave-Daichi-Trail-Runner/dp/B01GXPX1W4?SubscriptionId=AKIAING73PPL74JOUHRA&tag=runrepcom-rn-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01GXPT8K8&psc=1
765	15	La Sportiva Tempesta GTX	"['Gore-Flex strobel board for waterproof run-a-bility', 'Single pull fast lacing system for quick closure', 'Durable airmesh uppers to ward off the elements', 'Drop 10mm â\x80 Stack: Heel: 24mm / Toe: 14mm', ""Men's: 11.3 oz / 320 g â\x80 Women's: 9.0 oz / 256 g""]"		https://www.amazon.com/Sportiva-Tempesta-GTX-Running-Shoe/dp/B01MSPIEQT?SubscriptionId=AKIAING73PPL74JOUHRA&tag=runrepcom-rn-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B073G4WNNM&psc=1
766	16	Asics Gel FujiEndurance	"['100% Synthetic', 'Imported', 'Rubber sole', ""I.G.S (Impact Guidance System) Technology: ASICS design philosophy that employs linked componentry to enhance the foot's natural gait from heel strike to toe-off."", 'Trail Specific Outsole: Reversed lugs provide uphill and downhill traction on all types of terrain.', 'Rock Protection Plate: Provides protection against stone bruises.', 'Rock Protection Plate: Provides protection against stone bruises.', 'Water-Resistant Upper: Provides a highly water-resistant upper without loss of breathability.']"	Very solid shoes. The foam that is used in between the upper and sole is stiff which makes for a stable shoe. I'm going to contact Amazon / Asics to see what can be done. The shoes are nice. I guess they have some work to do on trail shoes. all good Super Fit perfet	https://www.amazon.com/ASICS-Mens-Gel-Fujiendurance-Trail-Runner/dp/B01MRLCBYB?SubscriptionId=AKIAING73PPL74JOUHRA&tag=runrepcom-rn-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01N5IILNQ&psc=1
767	17	La Sportiva Uragano GTX	['Integrated 4-way stretch gaiter for protection from the elements and debris', 'Gore-Flex strobel board for excellent waterproof run-a-bility', 'Fast lacing system is easy to use with gloves', 'Drop 10mm â\x80 Stack: Heel: 24mm / Toe: 14mm', '12.03 oz / 346 g']	Very comfortable. Great running shoe The shoes are great. They are well designed and well assembled. My other shoes from this company are outstanding. Great!	https://www.amazon.com/Sportiva-URAGANO-GTX-Running-Shoe/dp/B01NBAZNCJ?SubscriptionId=AKIAING73PPL74JOUHRA&tag=runrepcom-rn-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B073G3FYJN&psc=1
768	18	Reebok Runner 2.0 MT	['100% Textile and Synthetic', 'Imported', 'Rubber sole', 'Breathable mesh upper', 'Low-cut design', 'Full-length CMEVA midsole', 'Memory Tech sockliner', 'High-abrasion rubber outsole']	The most comfortable sneakers I've bought in a LONG WHILE! I bought these for my new job where I'm walking around and standing all day. I use these shoes for step and other exercise classes and they are very light but supportive. It has been years since I bought a Reebok shoe but they always seem to have good products. They are fantastic for that. So comfortable I took them on a walking vacation to Washington DC and New York city where we walked an average of 10 miles plus a day. With these my feet did not hurt at the end of the day. Really like them. The shoe did last about 7 months, but I was hoping for more. The color was amazing; they really popped and I hoped I could have kept them. Overall I like the shoe but I did not realize the top is just a mesh material so in cold weather it does very little to keep your feet warm. A good running shoe but don't expect it to keep your feet warm. Comfortable, good traction, light weight, memory foam insole feels great	https://www.amazon.com/dp/B01N9HB622/ref=asc_df_B01N9HB6221555758000000?tag=runrepcom-20&creative=395261&creativeASIN=B01N9HB622&linkCode=asn&psc=1
769	19	Newton Kismet 4	['Mesh', 'Imported', 'Open-Weave Mesh The no-sew overlay conforms to the foot for a personalised fit.', 'Breathable Material Steady airflow in and out of the shoe keeps the feet cool and ventilated.', 'Comfortable and Secure Fit Up the foot laces and a padded tongue make finding the right fit easy and comfortable.', 'Toe Guard Thicker material covering the toes protect it from bumps.', 'Heel Support Shielding sides aid comfort and stop it from slipping out of place.']	Great training ahoe. Have helped to minimize injuries (at least for me) by improving my form. Perfectly up to par with the Newton pairs Ive had before.	https://www.amazon.com/Newton-Running-Mens-Kismet-4/dp/B0767MYD2Y?SubscriptionId=AKIAING73PPL74JOUHRA&tag=runrepcom-rn-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07D3CT6RJ&psc=1
770	20	Salomon XA Pro 3D M+	['100% Quick Drying Breathable Mesh', 'Imported', 'Rubber sole', 'Stability : 3d chassis stabilizes the foot without sacrificing forefoot mobility', 'Precise fit: sensifit with quick lace delivers a fast, comfortable fit for every foot.', 'Aggressive grip: contagrip with aggressive lug design ensures grip on all surfaces and terrain types.', 'Outsole: non marking running contagrip', 'Chassis: 3d advanced chassis']	This shoe was snug on the length, but okay. However, the build appears to be great and the shoe lace system is pretty fancy (never had a she lace system like this). I am going to keep the shoe and hope they stretch (width) a little. I still gave the shoe 4 stars as the construction and quality appear good and it appears Salomon's run a little small from what I read. Honestly, I can not tell the difference. The M+ shoe has number 392644 where the regular has 3982514. The style is quite nice and I like the quick lace system. Overall it is a great shoe, just a tad too narrow. If the shoe was wider (or my feet were more narrow), I might love them. These are great. These are perfect for the trail, but the tread will wear down fast on concrete/asphalt. Also, the shock absorption on these is minimal- which is supportive on trails, etc (what these are designed for), but again not suited for hard ground all day. Update after 11 months of regular use- these are the absolute best all-around shoes Ive ever owned. They have held up remarkably well. I really hope they continue to expand their options in wide sizes. Toe box is wide and feels great. I have narrow feet and my 13 m+ fit perfect. Overall these shoes feel very stable, very comfortable for walking and running. Very comfortable and breathable shoe. The breathability is especially a plus if I get caught out on a rainy day; shoes dry out well overnight in a well ventilated area. I haven't done any backpacking in these yet, however they certainly feel great for fun day hikes like Mailbox Peak, WA. Also pretty comfortable when walking around for long periods in general. LOVE the wider fit. Very good for autumn and winter time. It looks much better than most of salmon shoes, gives a great arch and is relatively light weight. My last pair of Salomon trail running shoes was the best I had ever had. Great shoes, I have gone though a few pairs, after constant every day use. Great for the trail too. The kevlar strap makes them easy to put on and take off rapidly.	https://www.amazon.com/Salomon-Mens-Pro-Trail-Runner/dp/B01HD6S410?SubscriptionId=AKIAING73PPL74JOUHRA&tag=runrepcom-rn-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01J3Z0QP6&psc=1
771	21	Nike LunarEpic Low Flyknit	"['mesh', 'Style Number: 843764-300', 'ULTRA-LIGHT SUPPORT A flexible, breathable Flyknit upper wraps your foot for a second-skin fit. Targeted areas provide lightweight support where you need it most.', 'FLUID FEEL The soft, contoured Lunarlon midsole has precision-lasered cuts on the sides that collapse during footstrike, delivering a perfectly smooth transition from heel to toe.', 'SUPERB SOFTNESS The pressure-mapped, laser-cut outsole amplifies the cushioning exactly where you need it, and disperses the impact across the entire foot, for incredible comfort and smoothness.', ""MORE DETAILS Weight: 9.6 ounces (men's size 10) Offset: 10mm""]"	"Other than that it looks and performs just great for me as an older beginner runner. The Flyknit and flywire tech are an upgrade and definitely worth What they do for comfort and performance. I bought this Flyknit Racer shoes for my friends birthday. When my friend opened it up and put it on, he felt there was a noticeable size difference in each shoe even though the label indicates it is the same size. These are one of my favorite running shoe models and this is my second pair. I have to be honest that I never would have lookednat Nikes otherwise. I have a neuroma in my foot that requires a wide forefoot in a shoe and/or flexible fabric. The Flyknit on these is perfect for what I need. I wore these straight out of the box for the Boston Marathon after realizing my original pair were past their prime after running 2 marathons in them. Great cushioning and support. A very light, comfortable running shoe that conforms to the shape of your foot and looks great. These slip on and off like slippers, but still have a somewhat decent amount of support. They're a tad snug for my liking though. Not too snug for me to return them, but snug enough that I wish I'd ordered a half-size up. Overall, a very good pair of running shoes. Fit - these LOOK small,BUT are not. Once you get about 10 miles walking/running in these they are broken in and will fit TRUE TO SIZE.
Quality - my expectation of this shoe are limited. the foam is so light i expect it to wear out after a year or so. some running, but mostly casual user. the flyknit is on the thinner side so i could see a snag or wear and tear in certain spots happening. but until this happens, these are great. Looks - best looking running shoe out there. Comfort - better comfort than any shoe i use. this includes asics, brooks, under armour fortis 3, and puma carson. Recommendation - buy it. expensive, yes, but worth the comfort and style. I've owned dozens of Nike's and usually they are great. First of all, the fit is narrow and tight. It gets a little better once you break them in, but not much. They work great if you are just running in a straight line, but nothing else really. Other than that, the cushioning on the bottom of the shoe is great, and they really do look good, but I wouldn't buy these again. Very nice shoe. I would recommend a half to a size bigger. Would be fine for longer runs as well but I pronate a little often use a stability shoe as well. I like to change shoes every other run and this shoe is great in the rotation. Has a bigger heal drop and lots of cushioning so is easy on the heel and knees. Really comfortable to wear all day. Color and comfort = good, for working out = bad
Nike is by far the best fit for my feet. They are very comfortable, but offer very little support for either running to moderate agility (side-to-side) exercises in the gym."	https://www.amazon.com/dp/B01MEDB1CP/ref=asc_df_B01MEDB1CP1555758000000?tag=runrepcom-20&creative=395261&creativeASIN=B01MEDB1CP&linkCode=asn&psc=1
772	22	Merrell Agility Fusion Flex	['100% Fabric or Textile', 'Imported', 'Rubber sole', 'Shaft measures approximately low-top from arch', 'FLEXconnect dual-directional flex-groove EVA midsole for agility and stability', 'Hyperlock molded TPU heel counter for security', 'M Select GRIP outsole tunes each outsole with durable traction that grips when and where you need it']	I took these shoes fr a four mile walk today for the first time and my feet feel great. Seems like the arch support and cushioning is going to work out better than thinner soled Merrells I have owned. Pretty sweet shoe, fits great with plenty of arch support. I'm generally pretty cheap when choosing shoes, like $40 is a lot, but these might have changed my mind. Definitely the most comfortable shoes I think I've ever had, and I'll definitely consider Merrells again in the future. Very light weight and comfortable. Great product. Just as expected I love my other Merrill hiking shoes for the stability support and comfort they give. IMHO. Great price and very comfortable Merrell shoes are the best...... Fit and support of the shoe are amazing	https://www.amazon.com/Merrell-Mens-Agility-Fusion-Sneaker/dp/B072MG178N?SubscriptionId=AKIAING73PPL74JOUHRA&tag=runrepcom-rn-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07B9FQS6G&psc=1
773	23	Salomon Speedspike CS	['Synthetic', 'Imported', 'Rubber sole', 'Shaft measures approximately low-top from arch', 'Blast through any condition with a sure-footed stride. The aggressive lugs on this shoe are bolstered by 15 carbide spikes that dig into the iciest surfaces.', 'A durable protective band around the base of the foot resists abrasion and cuts. And a waterproof membrane over the forefoot helps keep toes dryer and warmer.', 'Moderate cushioning and a lower platform help Speedspike stay very stable in soft or uneven conditions.', 'Salomon 2 year limited warranty']	They are also flexible and allow me to feel the surface. Fit great. The carbide spikes provide excellent tracking in snow/ice and mud. They keep my feet warm and dry, but because they're flexible and light, they don't ever get uncomfortable. Awesome winter running shoe, excellent grip even on ice	https://www.amazon.com/Salomon-Speedspike-Trail-Running-Shoe/dp/B078SXXW6S?SubscriptionId=AKIAING73PPL74JOUHRA&tag=runrepcom-rn-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07BSXHFDB&psc=1
774	24	Xero Shoes TerraFlex	"['LIGHTWEIGHT performance and comfort', 'BAREFOOT-Inspired FeelTrue rubber sole', 'TRAIL-GRIPPING -- a 4mm lugged sole gives you incredible traction -- uphill, downhill, fast, or slow, in dry and wet conditions', ""COMFORT - The foot-first, natural movement design lets your feet bend, flex, move, and feel the world the way they're supposed to"", 'PROTECTION - 6mm of FeelTrue rubber, with an embedded 3mm BareFoam layer smooths out the rough spots', ""NOTE: TerraFlex runs small. We recommend ordering 1/2 size larger than your normal shoe size. Of course, if this isn't correct, you can exchange it for the right size.""]"	"Torn between 5 stars and 1. 5 stars for a seemingly great product and stellar customer service. 1 star for ""C'mon, man, it's 2018, how hard is it to size shoes correctly???"" Bottom line, I called Xero before ordering these. Yes, I've read the bazillion comments on being too small, but I wear a size 14. And if, like me, you have legitimate size 14 feet, you are pretty much out of luck for minimalist trail shoes as most vendors don't make, or rarely stock, size 14+. Anyway, I left a message on Friday afternoon after work hours, and I got a call back on Sunday suggesting I purchase through Amazon for the free returns. Five bucks more, but that's great customer service!!. Shoes arrived as promised, and as (sadly) expected, the largest size made, the 14's, aren't anywhere CLOSE to fitting a size 14 foot. Too bad, I've enjoyed my Xero huaraches, but please, fix the sizing and help us big dudes out!!. I bought 3 different pairs in the Men's sizes because I require wide fit shoes... The 8 fits great and I wore them to work where I am on my feet all day and loved them, can't wait to try them out on the trail!. LOVE LOVE that Amazon has free shipping and free returns.. that helped. First day I loved them for comfort style and warmth. The tread is great but its already separating from the shoe, which looks like ive been kickboxing with Shredder in his razor armor. Looked nice for about a week. They are very comfortable and light weight but they are coming apart after 3 months. These are the most comfortable shoes I've ever worn. Usually, there's a few days of bliss with a new pair of wide toe box shoes when my toes are relieved from their former prisons. Then, my toes get used to the room and want more, or I just settle for the least uncomfortable shoes I can find. These shoes I've been wearing non-stop since they arrived and loving them. Felt great at first. Great customer service. Honestly, Im not sure how long a shoe will last when subjected to extreme conditions, especially salt. For me, personally, if I get a year out of mine, Im happy. With customer service like that, and the fit being good, its an easy 5 stars. For sizing help, i wear a 9.5 in a 'glove' with a thumbs width of extra space, ordered a 10 in these and my big toe bumps the front. That said, they fit really well. Snug up well in the heel and midfoot and much roomier toe box. No arch support, these soles are flat :) They are comfortable with and without the insole, thick and thin socks. Wore 3+ mi the first couple days, 6.5 the third across rocky hills and like the feel. No slipping, seems like good traction, a lot more ground feel than I'm used to but not harsh. If these hold up well, xero will become my brand"	https://www.amazon.com/Xero-Shoes-TerraFlex-Barefoot-Inspired-Lightweight/dp/B079Y79B3R?SubscriptionId=AKIAING73PPL74JOUHRA&tag=runrepcom-rn-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07NF1PZHS&psc=1
775	25	Under Armour Charged Reactor Run	"['Textile and Synthetic', 'Imported', 'Synthetic sole', 'Shaft measures approximately low-top from arch', ""UA Reactor Intelligent insulation adapts to any degree of activityit's warmer when you slow down & cooler when you pick up"", 'Durable, quilted woven upper is treated with UA Storm Technology to repel water without sacrificing breathability', 'Extended ankle collar for extended support & coverage', '', '']"	I had to work in some snow and they kept my feet warm and dry. These shoes are great. I love the way they fit. They fit true to size. Cushion is amazing. They look great with all types of clothing. Fit and cushion is excellent. Ok	https://www.amazon.com/Under-Armour-Mens-Charged-Reactor/dp/B071F13ZY2?SubscriptionId=AKIAING73PPL74JOUHRA&tag=runrepcom-rn-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B075B11MMV&psc=1
776	26	Asics Gel Kenun MX SP	"['Fabric,Manmade,Mesh', 'Imported', 'Shaft measures approximately Low-Top"" from arch', 'REARFOOT GEL BRAND TECHNOLOGY CUSHIONING SYSTEM: Attenuates shock during impact phase and allows for a smooth transition to midstance.', 'SEAMLESS CONSTRUCTION: The use of seamless materials reduces the potential for irritation and friction caused by traditional stitches and seams.', 'SOLYTE MIDSOLE MATERIAL: A lighter weight midsole compound than ASICS standard EVA and SpEVA midsoles. Also features enhanced cushioning and durability.', 'GUIDANCE LINE MIDSOLE TECHNOLOGY: Vertical flex groove decouples the tooling along the line of progression for enhanced gait efficiency.', 'ORTHOLITE LASTING: This lasting material features plush underfoot comfort while providing excellent moisture management and a high level of breathability (ORTHOLITE is a registered trademark of ATP Manufacturing LLC.)']"	SE SIENTEN BIEN, PERO EL COLOR ES UN POCO SUCIO a bit smaller than kayano 24 Amazing shoe. Feels like running on a cloud. The most comfortable shoes I've ever owned and looks good. Excellent	https://www.amazon.com/ASICS-Gel-Kenun-Mens-Running-Shoe/dp/B0764GBGXQ?SubscriptionId=AKIAING73PPL74JOUHRA&tag=runrepcom-rn-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07B69KRHJ&psc=1
777	27	Asics Gel Nimbus 20 SP			https://www.amazon.com/s?k=Asics+Gel+Nimbus+20+SP
